week_number,reward_card_nbr,sales
16,13973220,147.88
16,55751091,9.06
16,12689155,88.54
16,9628347,174.35
16,15395385,191.29
16,8768248,199.59
16,81593831,114.92
16,14205981,69.41
16,9400947,185.99
16,11199475,338.17
16,13645876,85.17
16,9307765,153.97
16,11401123,120.41
16,21271588,121.57
16,79314696,64.75
16,22812894,58.77
16,76523222,8.66
16,14723773,17.65
16,75756886,119.42
16,84695460,130.64
16,64329534,39.89
16,80409392,219.37
16,43583506,175.56
16,13341075,43.37
16,13108881,168.12
16,11049895,67.00
16,87225162,26.22
16,14670203,23.48
16,85038455,163.08
16,9980921,336.16
16,15011149,10.21
16,7839725,145.49
16,12935082,231.63
16,10542779,60.55
16,14726587,164.42
16,67094637,271.02
16,45884115,156.85
16,13218684,119.32
16,17755929,171.04
16,9768118,103.73
16,11962403,63.53
16,10491228,30.54
16,8252389,48.37
16,12260249,49.93
16,16475643,150.98
16,12781732,162.85
16,8917824,171.35
16,9486576,105.40
16,24757568,102.00
16,16376804,47.43
16,76924992,30.95
16,56277048,159.91
16,9202851,153.81
16,15391463,38.56
16,15328984,193.29
16,7559044,158.75
16,7903523,148.28
16,89391333,36.69
16,58255743,150.97
16,23223778,110.78
16,13596141,78.75
16,59246291,27.19
16,13526703,27.76
16,36414247,134.16
16,15022953,124.55
16,68975409,219.94
16,15384077,133.94
16,11803496,122.12
16,13675934,254.41
16,44986623,128.89
16,42132200,25.91
16,9519614,27.96
16,25125185,439.00
16,13801893,115.38
16,63307415,157.09
16,18392685,195.46
16,11174512,47.17
16,12263389,155.83
16,12678499,127.06
16,8789288,201.34
16,12305813,229.83
16,67471606,121.84
16,10107347,243.33
16,25192747,112.97
16,93330948,194.41
16,43768170,164.21
16,31905618,253.35
16,12331932,93.84
16,12531177,162.56
16,89517592,86.92
16,93191059,105.44
16,13082627,694.82
16,60821913,120.24
16,11687914,237.95
16,14010358,48.80
16,33695494,295.43
16,51229626,182.53
16,9695385,294.04
16,10973154,263.15
16,14742634,306.58
16,15179601,60.26
16,31129941,137.68
16,13829884,156.00
16,10499426,173.76
16,34345709,179.94
16,23347855,75.96
16,12188155,82.35
16,45459955,98.30
16,57978671,324.38
16,8696359,159.45
16,59578041,236.07
16,97029547,161.75
16,58966081,173.61
16,12652061,161.11
16,89565930,310.08
16,70823850,142.78
16,8509351,63.57
16,14381140,11.79
16,11850050,82.06
16,40031000,59.18
16,34571048,171.66
16,13649049,38.21
16,27960464,126.45
16,90229447,70.51
16,12528350,9.50
16,33890523,113.49
16,9290026,175.23
16,18296939,65.24
16,48558793,70.55
16,15322522,227.27
16,11738052,193.55
16,11146395,47.66
16,75079735,10.91
16,15420519,201.56
16,13045249,155.10
16,55649115,62.23
16,77025243,24.61
16,46161729,228.95
16,14541258,143.63
16,51593689,197.52
16,29748948,297.30
16,7604084,35.63
16,24658346,177.38
16,30287807,243.23
16,8642415,96.10
16,20233497,176.35
16,13619225,112.72
16,96773296,35.63
16,14113083,276.47
16,12086628,30.35
16,58865774,25.89
16,37116383,56.94
16,12368973,168.63
16,87730224,351.19
16,11771996,463.96
16,45996259,331.99
16,11323195,71.32
16,76875953,46.01
16,30029616,154.21
16,62636973,473.68
16,10663766,101.63
16,62554568,273.32
16,72789994,190.65
16,11558116,63.79
16,60891949,65.40
16,8579285,131.62
16,72050928,164.71
16,15296597,87.95
16,13443713,33.89
16,80791100,248.47
16,56028126,78.47
16,10889877,99.86
16,71947336,249.83
16,10438512,90.45
16,13361044,15.73
16,10589433,42.16
16,17798239,103.48
16,68959020,318.23
16,62136764,167.23
16,60940394,573.76
16,16507707,452.93
16,8278146,104.43
16,7716508,442.35
16,11669659,299.67
16,40662297,56.22
16,24649432,401.69
16,10243521,103.28
16,11597940,28.49
16,9355434,101.40
16,15679701,53.78
16,22159352,105.86
16,97706227,165.42
16,15969350,730.54
16,8575308,59.49
16,73142203,175.98
16,12397290,53.39
16,11498580,182.32
16,98860992,7.39
16,24600014,184.01
16,45116785,41.96
16,11619496,172.10
16,73600201,29.86
16,57695589,9.00
16,11067753,68.44
16,90476352,103.09
16,10586023,353.10
16,14929846,511.93
16,23110912,192.43
16,14657128,142.71
16,13746267,297.99
16,84885592,165.20
16,73613938,247.60
16,77312109,174.39
16,16170628,70.49
16,17665913,85.17
16,46259511,4.58
16,96879672,178.40
16,12990567,53.31
16,87915955,260.58
16,77240182,30.52
16,17317758,38.81
16,10523364,12.44
16,49411801,147.42
16,85069977,80.91
16,10579353,115.26
16,47556779,137.70
16,9027880,36.98
16,15976788,118.03
16,27281398,245.03
16,11791653,368.54
16,13530149,58.02
16,9353642,260.32
16,13662632,49.98
16,11109517,282.27
16,42174873,202.37
16,92021291,246.84
16,78693435,148.54
16,67514736,216.80
16,17753799,220.17
16,13224731,268.95
16,11740164,1420.84
16,11218687,58.65
16,74388726,63.48
16,25306801,79.99
16,13012073,227.29
16,11486310,161.35
16,13251110,158.64
16,16365249,136.67
16,77956790,431.35
16,31997695,48.97
16,10603687,59.01
16,10480373,82.28
16,7855782,128.57
16,10439309,316.60
16,78918191,147.82
16,79578951,292.75
16,72774572,94.33
16,24721660,70.92
16,90827703,109.81
16,13963411,85.56
16,83682554,50.74
16,31029739,118.75
16,84506646,12.43
16,11121749,7.56
16,77991513,391.51
16,78179316,39.55
16,74760810,217.38
16,13650943,126.99
16,78965420,374.92
16,94562808,75.16
16,8163178,81.24
16,80744831,29.70
16,15435646,305.60
16,10922656,129.88
16,46259666,124.75
16,40069495,273.87
16,20006443,312.71
16,7704744,120.21
16,48495648,243.48
16,92471930,309.53
16,21034733,142.33
16,8565423,127.07
16,12293473,78.30
16,16102683,6.71
16,55321002,40.42
16,98710509,98.85
16,11378986,113.66
16,94952700,127.56
16,37447705,458.20
16,12194916,71.94
16,66123565,270.89
16,32196813,77.75
16,81258180,55.11
16,15109685,216.63
16,72729563,94.90
16,8564924,62.36
16,16120930,32.81
16,84634399,30.84
16,31449475,483.95
16,45446446,357.37
16,20231220,74.43
16,16323617,116.66
16,14247163,348.42
16,88904439,390.98
16,8872681,9.41
16,10975279,65.23
16,24341356,545.49
16,11635225,382.55
16,20332181,65.17
16,54092527,148.69
16,14427003,118.93
16,68429027,96.36
16,9844673,62.33
16,61346698,15.01
16,85568384,200.37
16,20284825,353.26
16,33864996,35.49
16,102024817,200.15
16,74488466,76.12
16,64310721,7.46
16,14538858,580.88
16,79910023,130.86
16,11561066,50.12
16,11709275,148.25
16,14467230,274.63
16,63847148,112.57
16,8753185,39.25
16,16382181,61.27
16,30060925,252.04
16,22671850,110.49
16,14836260,78.95
16,12160897,356.77
16,10241752,145.28
16,54476283,165.69
16,11968851,95.77
16,84347924,74.72
16,41765708,125.38
16,12096291,126.85
16,93994544,4.38
16,12936916,313.36
16,12390293,128.49
16,15367160,179.03
16,20888219,69.36
16,48071408,40.10
16,61547463,63.70
16,12529063,223.56
16,12996801,510.43
16,24844510,202.73
16,7587917,65.73
16,73622081,19.15
16,54918826,136.74
16,9557525,112.61
16,35438706,91.93
16,66992375,95.71
16,55978482,109.84
16,8830411,308.26
16,59085128,20.00
16,89204278,119.12
16,11137187,77.25
16,8697712,150.42
16,96733482,73.80
16,8152651,136.11
16,14242323,85.99
16,64396245,86.83
16,7623611,288.54
16,90259384,123.64
16,71584545,59.00
16,14031188,38.85
16,13699677,176.91
16,36455468,130.32
16,15372549,64.00
16,67539320,18.50
16,15835297,96.58
16,84243757,149.13
16,88492730,183.96
16,10742768,411.64
16,9147283,288.16
16,23039223,29.05
16,10839360,254.53
16,9282145,76.74
16,13378416,233.48
16,9793002,278.21
16,58942520,44.55
16,34647083,240.53
16,66004138,43.75
16,12145127,94.93
16,7863644,115.47
16,16075720,130.02
16,10112332,129.63
16,53671434,6.27
16,34510314,42.15
16,59330839,58.73
16,9703202,214.81
16,10059409,66.85
16,26992862,42.47
16,9395897,11.94
16,9818547,43.64
16,25454223,473.52
16,11064871,14.05
16,22682929,174.67
16,19088961,352.63
16,9978457,55.70
16,10879313,107.80
16,95062305,228.85
16,15910198,78.21
16,46355821,178.19
16,10914026,86.36
16,24603643,512.41
16,51701371,43.38
16,17724261,74.29
16,16538543,142.13
16,8954340,127.64
16,14733308,117.06
16,10469031,105.26
16,58721105,27.25
16,10144065,90.14
16,55965936,146.98
16,15131596,87.74
16,69108959,83.49
16,22673407,321.65
16,98664211,112.67
16,11908900,113.61
16,9905246,57.62
16,40640636,208.67
16,15136088,105.77
16,11991655,231.13
16,95470553,258.38
16,14779946,143.77
16,10310680,43.74
16,68856237,45.16
16,13900070,187.59
16,8044200,67.69
16,79251929,219.43
16,81889790,190.71
16,15184740,281.45
16,13993321,199.72
16,48379390,637.73
16,11312303,419.16
16,24800209,109.61
16,70195564,10.55
16,7560627,13.45
16,67103224,55.29
16,18953840,25.87
16,78829303,122.99
16,49483207,195.11
16,74627160,7.95
16,71460984,233.79
16,42587399,170.82
16,94538763,537.70
16,13704042,25.04
16,36254133,89.51
16,10631993,149.90
16,11582259,333.23
16,81053037,230.25
16,73173339,88.86
16,9816405,32.98
16,73900818,158.05
16,10232691,8.46
16,74294074,451.87
16,8240035,154.67
16,9240635,161.97
16,8199730,61.37
16,11814031,86.70
16,31436773,125.16
16,37996258,335.67
16,43311099,51.59
16,80709407,21.79
16,50951489,211.21
16,92677043,278.43
16,15620775,275.94
16,19103907,260.59
16,59238072,421.54
16,9188712,300.39
16,22848448,106.80
16,11908463,3.00
16,9196906,88.56
16,14427689,136.41
16,87983701,35.24
16,27062280,409.48
16,35882615,198.46
16,16399995,10.65
16,13150038,22.06
16,71312420,327.81
16,15180194,211.75
16,63856621,144.96
16,40632050,204.51
16,13716970,338.99
16,11026359,88.98
16,12681339,175.25
16,61370808,62.61
16,13701706,38.79
16,51612169,172.62
16,31501420,51.42
16,82288729,316.39
16,11276811,14.90
16,19503242,62.19
16,50785918,74.13
16,73173099,7.77
16,84837977,329.32
16,10727387,33.46
16,63040027,44.97
16,19974017,77.92
16,55767471,50.94
16,14044129,67.24
16,101983104,146.82
16,7836002,71.65
16,79876820,100.43
16,97384128,67.16
16,27509626,156.21
16,9869535,95.56
16,53002047,171.29
16,7904486,170.38
16,28781270,217.57
16,50083435,308.44
16,8687701,51.30
16,27148651,67.87
16,22719786,14.43
16,14015268,116.38
16,77357693,16.32
16,58599396,121.72
16,10301069,138.95
16,40482120,118.70
16,81096766,185.98
16,11066388,87.63
16,72723015,265.70
16,55163180,33.00
16,90492670,145.03
16,75234856,13.93
16,25028397,304.99
16,29863585,195.65
16,9996003,204.73
16,28988205,139.91
16,9621493,121.01
16,9479321,286.04
16,45854641,287.32
16,9404324,161.19
16,12009077,139.28
16,15367163,20.76
16,11739517,246.26
16,14168148,170.53
16,84686600,91.79
16,8526207,189.10
16,87001737,92.33
16,7803553,173.26
16,52404464,194.95
16,12879963,45.26
16,87041096,109.95
16,47092708,103.51
16,12940525,170.34
16,8967190,38.40
16,93459195,213.21
16,20643193,217.61
16,90405866,78.75
16,10270468,198.43
16,12741643,35.00
16,7543443,313.72
16,13707557,197.80
16,12844602,341.05
16,72818440,272.30
16,35604052,64.77
16,11013729,145.28
16,52709164,67.85
16,22548145,142.23
16,42011902,153.50
16,24611370,250.66
16,10623320,40.63
16,10704798,56.54
16,54372077,43.78
16,8348499,231.48
16,30290233,105.95
16,13847146,197.86
16,32806122,57.58
16,11282672,201.45
16,33258713,112.50
16,33030832,26.84
16,38300758,169.81
16,64071131,73.76
16,12298318,138.27
16,69564296,265.29
16,75444656,283.04
16,8621924,296.59
16,18456250,283.59
16,87343195,30.31
16,94596773,168.15
16,65916472,76.02
16,15400610,2.49
16,9606566,160.29
16,10636095,204.80
16,14552601,287.16
16,88021108,127.89
16,92064982,59.10
16,11674445,100.74
16,31690049,348.68
16,11542922,102.04
16,14204765,1867.73
16,41326464,141.73
16,57783303,110.16
16,19734769,225.05
16,12424355,82.51
16,14503451,192.97
16,12818467,36.51
16,38366977,144.50
16,14165482,108.07
16,7623594,22.59
16,10430875,60.58
16,77726810,59.70
16,10230887,93.48
16,9446064,151.58
16,10385507,326.41
16,16237673,368.58
16,8743166,34.36
16,10595020,105.90
16,37674666,257.23
16,15533736,145.03
16,15054876,104.01
16,98132592,167.75
16,10684373,194.43
16,74207153,118.07
16,32872429,251.29
16,10852950,305.26
16,11892528,426.74
16,10266169,174.62
16,9227339,121.00
16,10280482,86.68
16,14983131,133.52
16,9046779,181.51
16,16826852,11.03
16,12527667,31.65
16,14252062,105.88
16,11488252,26.27
16,48083409,19.77
16,13952993,44.28
16,36990504,43.51
16,77812398,25.17
16,87613961,119.40
16,8996731,152.85
16,11986392,36.67
16,77125240,244.22
16,72917469,125.08
16,10354456,258.10
16,14688763,2.52
16,29695853,13.07
16,45434999,425.88
16,38037657,12.88
16,11816511,315.47
16,94913435,163.73
16,7605552,55.47
16,14590193,317.32
16,15420725,98.91
16,12931175,86.81
16,93757878,199.46
16,13931161,17.41
16,29540249,127.54
16,10023520,74.08
16,26182869,343.80
16,12767728,325.18
16,41016896,106.74
16,66405204,28.37
16,7877649,52.33
16,14129337,29.17
16,44673878,13.03
16,12173360,337.13
16,93504926,87.93
16,93827470,1331.94
16,75895269,111.45
16,14468010,133.52
16,15142284,83.01
16,8107796,27.46
16,11220434,184.31
16,9834787,341.17
16,9221743,182.19
16,13816402,78.10
16,14131815,11.33
16,76752035,258.74
16,11754084,40.65
16,10041011,144.50
16,13369317,128.44
16,9336792,73.16
16,17575516,258.53
16,24038997,82.08
16,77163771,209.52
16,10839770,290.78
16,42161527,214.10
16,54355513,22.88
16,13946111,344.52
16,76932150,194.80
16,14664880,69.62
16,11401467,131.89
16,43311575,32.14
16,56228117,114.57
16,101790656,105.84
16,11151692,393.52
16,9932753,94.76
16,51078713,24.52
16,61430343,44.65
16,7960959,216.57
16,71678666,107.23
16,59089664,48.66
16,56404091,117.52
16,89631295,115.15
16,15994953,137.73
16,76502512,154.02
16,11410786,24.72
16,12806071,34.63
16,15385374,441.31
16,11173720,353.16
16,10650123,20.55
16,61106053,86.16
16,15898070,209.85
16,10585227,152.21
16,44705022,138.83
16,13363690,40.45
16,56754631,211.92
16,11124118,130.06
16,10934628,155.99
16,55273468,177.48
16,86866047,98.56
16,98684602,264.24
16,71562241,278.59
16,10452341,210.95
16,72350459,129.33
16,31756837,34.09
16,83198907,25.37
16,40598203,192.61
16,15033605,59.89
16,52933293,248.24
16,38268587,173.51
16,9659759,94.09
16,8133423,63.05
16,97412762,108.62
16,13500824,80.42
16,10792244,53.48
16,8929092,213.81
16,29837443,37.56
16,92028400,291.76
16,8692458,77.71
16,9950095,55.77
16,55881395,142.57
16,87074170,344.88
16,13365505,134.83
16,8956455,7.56
16,12117370,101.77
16,15448276,231.21
16,34028294,63.92
16,76863472,334.59
16,52045824,285.53
16,38723869,228.90
16,13536772,129.14
16,9825558,128.96
16,8258326,39.02
16,94700952,53.35
16,96603574,175.35
16,90874160,79.98
16,78041519,60.67
16,51290522,327.67
16,14471646,154.19
16,13265508,42.20
16,63817856,76.71
16,10536552,323.76
16,7915138,295.59
16,14498467,140.14
16,11523951,114.54
16,12543265,88.57
16,79193325,31.40
16,11126731,164.09
16,13637858,41.68
16,11845947,138.24
16,10274339,331.56
16,15513379,78.11
16,10145559,189.51
16,25396152,110.04
16,62027842,184.08
16,98414188,146.87
16,13823174,136.96
16,8699070,181.86
16,82250185,244.36
16,7919839,138.26
16,11329683,22.49
16,11931553,158.05
16,53877459,73.82
16,14409869,206.19
16,60554947,250.63
16,14120829,241.21
16,79151581,187.97
16,56330552,144.08
16,12498275,60.33
16,47622964,214.54
16,11664411,321.25
16,11489832,51.49
16,10124859,215.56
16,9756532,208.25
16,9649442,338.39
16,9930935,164.26
16,13470064,91.83
16,9784987,179.52
16,12067832,74.42
16,68050000,53.15
16,83064129,362.78
16,92971043,224.09
16,80517779,381.30
16,12024125,88.72
16,7900364,340.84
16,55080020,34.83
16,43029879,50.95
16,8560631,62.58
16,8200713,152.56
16,8748211,104.68
16,11523306,455.73
16,8852629,57.05
16,85055780,272.09
16,84645610,39.77
16,40721735,233.93
16,72461495,293.03
16,12462427,4.48
16,30392426,295.81
16,8968879,117.58
16,25581803,256.86
16,13372518,194.49
16,47947264,142.62
16,14311432,70.01
16,96415899,341.76
16,14941656,74.05
16,30070848,65.66
16,9098281,573.21
16,7855317,55.23
16,67297726,114.68
16,15991649,12.39
16,95756728,51.71
16,26567338,74.18
16,56642570,173.93
16,79880424,115.42
16,65815877,73.98
16,23008759,60.00
16,13901470,117.41
16,83396158,12.24
16,97048636,616.24
16,12031849,105.00
16,35247404,345.44
16,8846235,144.04
16,87247513,6.47
16,9863244,199.25
16,82503408,133.27
16,21209261,46.65
16,82597826,170.87
16,27454941,309.76
16,13133208,231.02
16,49429822,183.78
16,8129746,25.01
16,90831711,163.89
16,8979306,98.15
16,13808295,98.98
16,13923568,117.82
16,45016676,233.43
16,8700646,336.04
16,13769019,427.32
16,12244052,183.63
16,69432760,26.20
16,9326832,82.78
16,74627830,76.67
16,39828863,53.98
16,12674613,251.12
16,13261671,163.61
16,11461076,58.64
16,11861028,47.65
16,65660101,164.26
16,32505773,355.17
16,8539501,59.04
16,68946006,144.19
16,10415196,32.47
16,30146247,411.03
16,24820208,202.11
16,47324539,67.13
16,10196584,5.57
16,101875457,54.52
16,15301992,274.87
16,8190288,76.71
16,21324772,47.30
16,8752441,21.79
16,7624355,56.75
16,8966356,91.35
16,16261259,274.69
16,83416864,69.42
16,7638209,225.63
16,8159524,105.36
16,12140633,71.28
16,83591227,95.02
16,41486921,71.36
16,8843475,228.23
16,53564215,149.94
16,29662579,171.56
16,54367865,126.12
16,51879161,19.12
16,12971134,98.43
16,98959082,237.10
16,32634416,204.20
16,8980824,76.67
16,74432906,26.87
16,42720094,154.56
16,12975574,147.23
16,51146089,46.02
16,14013388,67.01
16,63879251,84.24
16,71317684,23.79
16,67010454,190.31
16,10765333,329.25
16,101590340,117.13
16,62915516,50.18
16,13268519,126.12
16,10277066,52.44
16,75652352,53.97
16,32391544,72.17
16,37970853,111.36
16,78749084,269.35
16,30929456,137.86
16,15330705,24.63
16,76251749,107.06
16,48212542,122.22
16,12913019,183.32
16,72995690,526.65
